doc_id,rec_id_p1,rec_id_p2,extraction_type_p1,extraction_type_p2,extraction_type_agree,actor_type_p1,actor_type_p2,actor_type_agree,instrument_type_p1,instrument_type_p2,instrument_type_agree,geographic_scope_p1,geographic_scope_p2,geographic_scope_agree,strength_p1,strength_p2,strength_agree,policy_domain_p1,policy_domain_p2,policy_domain_agree,target_raw_p1,timeframe_p1,confidence_p1,confidence_p2,confidence_delta
genres_bridge_2,genres_bridge_2_rec_026,genres_bridge_2_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,all European countries,,0.9,0.9,0.0
genres_bridge_2,genres_bridge_2_rec_026,genres_bridge_2_snip_002,recommendation,implementation_step,False,,eu_institutions,False,,,False,,,False,,,False,,,False,all European countries,,0.9,0.8,-0.09999999999999998
genres_bridge_2,genres_bridge_2_rec_027,genres_bridge_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,inter-regional partnerships,,0.9,0.9,0.0
genres_bridge_2,genres_bridge_2_rec_027,genres_bridge_2_snip_002,recommendation,policy_option,False,,,False,,,False,,,False,,,False,,,False,inter-regional partnerships,,0.9,0.8,-0.09999999999999998
genres_bridge_2,genres_bridge_2_rec_028,genres_bridge_2_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,national and regional focal points and representatives for Europe,,0.9,0.9,0.0
genres_bridge_3,genres_bridge_3_rec_001,genres_bridge_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,policymakers and stakeholders,,0.9,0.9,0.0
genres_bridge_3,genres_bridge_3_rec_002,genres_bridge_3_snip_001,recommendation,recommendation,True,international_organizations,international_organizations,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
genres_bridge_3,genres_bridge_3_rec_003,genres_bridge_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,European institutions and stakeholders,,0.9,0.9,0.0
genres_bridge_3,genres_bridge_3_rec_003,genres_bridge_3_snip_002,recommendation,actor_responsibility,False,,,False,,,False,,,False,,,False,,,False,European institutions and stakeholders,,0.9,0.8,-0.09999999999999998
genres_bridge_3,genres_bridge_3_rec_004,genres_bridge_3_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,European institutions,,0.9,0.9,0.0
genres_bridge_3,genres_bridge_3_rec_005,genres_bridge_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,EU institutions and stakeholders,,0.9,0.9,0.0
genres_bridge_3,genres_bridge_3_rec_006,genres_bridge_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,actors from different levels and sectors,,0.9,0.9,0.0
gentree,gentree_rec_001,gentree_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
gentree,gentree_rec_002,gentree_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
gentree,gentree_rec_004,gentree_snip_001,recommendation,policy_option,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
gentree,gentree_rec_004,gentree_snip_002,recommendation,policy_option,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
gentree,gentree_rec_005,gentree_snip_001,recommendation,policy_option,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
globis-b,globis-b_rec_001,globis-b_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
globis-b,globis-b_rec_002,globis-b_snip_001,recommendation,recommendation,True,international_organizations,international_organizations,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
globis-b,globis-b_rec_002,globis-b_snip_002,recommendation,actor_responsibility,False,international_organizations,international_organizations,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
globis-b,globis-b_rec_003,globis-b_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
globis-b,globis-b_rec_003,globis-b_snip_002,recommendation,actor_responsibility,False,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
globis-b,globis-b_rec_004,globis-b_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
globis-b,globis-b_rec_005,globis-b_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_001,green4c_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_002,green4c_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_003,green4c_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_004,green4c_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_005,green4c_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_006,green4c_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_007,green4c_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_008,green4c_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_009,green4c_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_009,green4c_snip_002,recommendation,actor_responsibility,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
green4c,green4c_rec_010,green4c_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_011,green4c_snip_001,recommendation,recommendation,True,,civil_society,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_012,green4c_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_013,green4c_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
green4c,green4c_rec_014,green4c_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_1,greengain_1_rec_001,greengain_1_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,LCMW biomass.,,0.9,0.9,0.0
greengain_1,greengain_1_rec_001,greengain_1_snip_002,recommendation,implementation_step,False,government,government,True,,,False,,,False,,,False,,,False,LCMW biomass.,,0.9,0.8,-0.09999999999999998
greengain_1,greengain_1_rec_002,greengain_1_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,LCMW biomass.,,0.9,0.9,0.0
greengain_1,greengain_1_rec_003,greengain_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_1,greengain_1_rec_004,greengain_1_snip_001,recommendation,recommendation,True,,international_organizations,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_1,greengain_1_rec_006,greengain_1_snip_001,recommendation,recommendation,True,,international_organizations,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_1,greengain_1_rec_007,greengain_1_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,LCMW biomass.,,0.9,0.9,0.0
greengain_1,greengain_1_rec_007,greengain_1_snip_002,recommendation,implementation_step,False,government,,False,,,False,,,False,,,False,,,False,LCMW biomass.,,0.9,0.8,-0.09999999999999998
greengain_1,greengain_1_rec_008,greengain_1_snip_001,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_1,greengain_1_rec_010,greengain_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_1,greengain_1_rec_011,greengain_1_snip_001,recommendation,recommendation,True,,international_organizations,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_1,greengain_1_rec_012,greengain_1_snip_001,recommendation,recommendation,True,,international_organizations,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_1,greengain_1_rec_012,greengain_1_snip_002,recommendation,implementation_step,False,,international_organizations,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
greengain_1,greengain_1_rec_013,greengain_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_2,greengain_2_rec_001,greengain_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_2,greengain_2_rec_002,greengain_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_2,greengain_2_rec_003,greengain_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_2,greengain_2_rec_004,greengain_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_2,greengain_2_rec_005,greengain_2_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_2,greengain_2_rec_007,greengain_2_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_2,greengain_2_rec_008,greengain_2_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_2,greengain_2_rec_008,greengain_2_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
greengain_3,greengain_3_rec_001,greengain_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_002,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_003,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_003,greengain_3_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
greengain_3,greengain_3_rec_004,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_005,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_006,greengain_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_007,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_008,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_009,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_010,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_010,greengain_3_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
greengain_3,greengain_3_rec_011,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_011,greengain_3_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
greengain_3,greengain_3_rec_012,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_013,greengain_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_014,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_014,greengain_3_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
greengain_3,greengain_3_rec_015,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_016,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_017,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
greengain_3,greengain_3_rec_018,greengain_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
holisoils_1,holisoils_1_rec_001,holisoils_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
holisoils_1,holisoils_1_rec_002,holisoils_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
holisoils_1,holisoils_1_rec_003,holisoils_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
holisoils_2,holisoils_2_rec_001,holisoils_2_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
holisoils_2,holisoils_2_rec_002,holisoils_2_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,all Member States,,0.9,0.9,0.0
holisoils_2,holisoils_2_rec_002,holisoils_2_snip_002,recommendation,actor_responsibility,False,,government,False,,,False,,,False,,,False,,,False,all Member States,,0.9,0.9,0.0
holisoils_2,holisoils_2_rec_003,holisoils_2_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
holisoils_3,holisoils_3_rec_001,holisoils_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,forest soil responses to management practices,,0.9,0.9,0.0
holisoils_3,holisoils_3_rec_002,holisoils_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,Long-term soil monitoring,,0.9,0.9,0.0
holisoils_3,holisoils_3_rec_003,holisoils_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,effects of forest management practices on soils,,0.9,0.9,0.0
impetus,impetus_rec_001,impetus_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,"assessments of social benefits and costs connected with CA solutions, and identifying policies suitable for innovative climate change adaptation measures",,0.9,0.9,0.0
impetus,impetus_rec_002,impetus_snip_001,recommendation,recommendation,True,private_sector,private_sector,True,,,False,,,False,,,False,,,False,"signalling business opportunities connected with CA solutions, identifying financing mechanisms, market potentials and synergies with public policy",,0.9,0.9,0.0
impetus,impetus_rec_003,impetus_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,evolving from the resilience knowledge boosters of IMPETUS,,0.9,0.9,0.0
impetus,impetus_rec_006,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,Climate Adaptation (CA) solutions,,0.9,0.9,0.0
impetus,impetus_rec_007,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_007,impetus_snip_002,recommendation,policy_option,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
impetus,impetus_rec_008,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_008,impetus_snip_002,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_009,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_009,impetus_snip_002,recommendation,actor_responsibility,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
impetus,impetus_rec_010,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_011,impetus_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_012,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_012,impetus_snip_002,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_013,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_013,impetus_snip_002,recommendation,actor_responsibility,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
impetus,impetus_rec_014,impetus_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_015,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_015,impetus_snip_002,recommendation,actor_responsibility,False,,private_sector,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
impetus,impetus_rec_016,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_016,impetus_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
impetus,impetus_rec_017,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_018,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_018,impetus_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
impetus,impetus_rec_019,impetus_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_019,impetus_snip_002,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_020,impetus_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_020,impetus_snip_002,recommendation,recommendation,True,,international_organizations,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_021,impetus_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_021,impetus_snip_002,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_023,impetus_snip_001,implementation_step,recommendation,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
impetus,impetus_rec_026,impetus_snip_001,policy_option,policy_option,True,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
incredible_1,incredible_1_rec_001,incredible_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_1,incredible_1_rec_002,incredible_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_1,incredible_1_rec_003,incredible_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_1,incredible_1_rec_004,incredible_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_1,incredible_1_rec_005,incredible_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_1,incredible_1_rec_005,incredible_1_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
incredible_1,incredible_1_rec_006,incredible_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_2,incredible_2_rec_001,incredible_2_snip_001,recommendation,policy_option,False,unspecified,,False,,,False,,,False,,,False,,,False,"regional, national or subnational circumstances to: i) secure the conservation and sustainable supply of NWFP; ii) build competitive, equitable and sustainable value chains; iii) improve transparency, data and information flow on NWFP and iv) establish enabling conditions in policy, financial and...",,0.9,0.9,0.0
incredible_2,incredible_2_rec_002,incredible_2_snip_001,recommendation,recommendation,True,government,eu_institutions,False,,,False,,,False,,,False,,,False,"countries and stakeholders to carry out the above key actions, including the collection and dissemination of data and statistics on NWFP",,0.9,0.9,0.0
incredible_2,incredible_2_rec_002,incredible_2_snip_002,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,"countries and stakeholders to carry out the above key actions, including the collection and dissemination of data and statistics on NWFP",,0.9,0.9,0.0
incredible_2,incredible_2_rec_002,incredible_2_snip_003,recommendation,recommendation,True,government,unspecified,False,,,False,,,False,,,False,,,False,"countries and stakeholders to carry out the above key actions, including the collection and dissemination of data and statistics on NWFP",,0.9,0.9,0.0
incredible_2,incredible_2_rec_003,incredible_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,"international and European to the national, regional, and local",,0.9,0.9,0.0
incredible_2,incredible_2_rec_004,incredible_2_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_2,incredible_2_rec_005,incredible_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_2,incredible_2_rec_006,incredible_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,secure and predictable access to resources,,0.9,0.9,0.0
incredible_2,incredible_2_rec_007,incredible_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_2,incredible_2_rec_008,incredible_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_2,incredible_2_rec_009,incredible_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_2,incredible_2_rec_009,incredible_2_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
incredible_2,incredible_2_rec_010,incredible_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
incredible_2,incredible_2_rec_010,incredible_2_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
innoforest,innoforest_rec_001,innoforest_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,FES provision and financing,,0.9,0.9,0.0
innoforest,innoforest_rec_002,innoforest_snip_001,recommendation,recommendation,True,unspecified,,False,,,False,,,False,,,False,,,False,policy demand for FES provision,,0.9,0.9,0.0
innoforest,innoforest_rec_003,innoforest_snip_001,recommendation,recommendation,True,unspecified,eu_institutions,False,,,False,,,False,,,False,,,False,sustainable provision of FES,,0.9,0.9,0.0
innoforest,innoforest_rec_004,innoforest_snip_001,recommendation,policy_option,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
innoforest,innoforest_rec_005,innoforest_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,understanding the impact of the new governance mechanism,,0.9,0.9,0.0
innoforest,innoforest_rec_007,innoforest_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,broad range of FES,,0.9,0.9,0.0
innoforest,innoforest_rec_008,innoforest_snip_001,recommendation,recommendation,True,unspecified,,False,,,False,,,False,,,False,,,False,forest-/FES-related networks,,0.9,0.9,0.0
innoforest,innoforest_rec_008,innoforest_snip_002,recommendation,implementation_step,False,unspecified,,False,,,False,,,False,,,False,,,False,forest-/FES-related networks,,0.9,0.8,-0.09999999999999998
innoforest,innoforest_rec_009,innoforest_snip_001,recommendation,recommendation,True,unspecified,,False,,,False,,,False,,,False,,,False,stakeholder identification and involvement,,0.9,0.9,0.0
innoforest,innoforest_rec_010,innoforest_snip_001,recommendation,recommendation,True,unspecified,,False,,,False,,,False,,,False,,,False,systematic and well-tested workshop designs,,0.9,0.9,0.0
innoforest,innoforest_rec_010,innoforest_snip_002,recommendation,implementation_step,False,unspecified,,False,,,False,,,False,,,False,,,False,systematic and well-tested workshop designs,,0.9,0.8,-0.09999999999999998
innoforest,innoforest_rec_011,innoforest_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,"a balance of regulating, cultural, and provisioning FES",,0.9,0.9,0.0
innoforest,innoforest_rec_012,innoforest_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,forest-based health and educational offers,,0.9,0.9,0.0
innoforest,innoforest_rec_013,innoforest_snip_001,recommendation,recommendation,True,civil_society,unspecified,False,,,False,,,False,,,False,,,False,"existing and potential interconnections between your organisation’s own mission, your innovation related goals, and FES provision",,0.9,0.9,0.0
innoforest,innoforest_rec_014,innoforest_snip_001,recommendation,recommendation,True,unspecified,,False,,,False,,,False,,,False,,,False,"a systematic innovation development concept, such as CINA",,0.9,0.9,0.0
innoforest,innoforest_rec_015,innoforest_snip_001,recommendation,recommendation,True,government,unspecified,False,,,False,,,False,,,False,,,False,compensation payments for offsetting biodiversity and/or carbon footprints,,0.9,0.9,0.0
innoforest,innoforest_rec_016,innoforest_snip_001,recommendation,recommendation,True,government,,False,,,False,,,False,,,False,,,False,the rural development programmes,,0.9,0.9,0.0
innoforest,innoforest_rec_016,innoforest_snip_002,recommendation,recommendation,True,government,,False,,,False,,,False,,,False,,,False,the rural development programmes,,0.9,0.9,0.0
innoforest,innoforest_rec_017,innoforest_snip_001,recommendation,recommendation,True,government,unspecified,False,,,False,,,False,,,False,,,False,public financial compensation to forest owners for the (regulating and cultural) FES their forests provide,,0.9,0.9,0.0
innoforest,innoforest_rec_019,innoforest_snip_001,recommendation,actor_responsibility,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
innoforest,innoforest_rec_020,innoforest_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
innoforest,innoforest_rec_021,innoforest_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
innoforest,innoforest_rec_022,innoforest_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
innoforest,innoforest_rec_023,innoforest_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
integral_1,integral_1_rec_001,integral_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,sustainable forest management,,0.9,0.9,0.0
